Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
SPRYD7	0.0529275139655363	4.87561246283319	0.239749200918323	0.812212255894329	0.915300285498281	-6.55178541137181
RP11-619L19.1	0.0529887167064487	1.08032741096511	0.103462635078723	0.918308428365401	0.965473793534228	-6.57549564678483
IRF5	0.0531038913475097	4.68433162037003	0.271918244987005	0.78761262906976	0.902013392205325	-6.5434511997747
CCL1	0.0532261695894983	0.182450248341152	0.161045023119632	0.87317530135999	0.945233262207712	-6.56777081590306
RP3-336K20__B.2	0.0532287887813849	1.67145802595157	0.115960126017734	0.908483911507652	0.961557633432729	-6.57410453881278
CASP8	0.0532448442673523	5.66348739478539	0.247617010103223	0.806176640702019	0.911161681370085	-6.54984343483981
AGAP3	0.0532811863701319	5.02643122813578	0.28839900883203	0.775093923836567	0.894909876227778	-6.53877757068981
FIG4	0.0532824443201729	6.18026745674113	0.344011100488089	0.733321431926011	0.872449998561363	-6.52099178493104
BCL7C	0.0533781254912293	5.91593936136472	0.198865464255088	0.843756515660201	0.930605076123233	-6.56087060822513
ZNF32	0.0533899695814055	6.80595477918055	0.34133192445472	0.735316101570728	0.873510516134326	-6.52191981211533
LMBR1	0.0534403726576098	4.44953279508543	0.299171930789416	0.766943760225768	0.890485006831698	-6.53557485602081
RP11-533E19.5	0.053442096617333	1.56142574102458	0.0958745488730618	0.924280082273665	0.967786978743044	-6.57626302483973
SIRPB1	0.0534670479294554	3.1341572653741	0.218336492985906	0.82869706889807	0.923085723915824	-6.55675427433042
RBM27	0.0534696493905953	6.99396582915512	0.392958927282903	0.697225404857494	0.851100319008374	-6.50277185919602
SAMD14	0.0534781413971692	3.48920476276624	0.234437278100038	0.816293855181094	0.916953295158071	-6.5530612156926
UBE2G1	0.0535294666598185	7.15205263373177	0.402646165007532	0.690163184294436	0.846543047782684	-6.49888205018846
WASIR1 /// WASIR1 /// WASIR2 /// WASIR2	0.0535888633724952	2.31657748459259	0.0878836170993819	0.930573618675107	0.970615512358606	-6.57700802371906
FAM32A	0.0536078631382022	7.57322759024028	0.35292659838922	0.726697470769366	0.86858036957493	-6.51785178375018
UBTF	0.0536115380514071	5.53309635619983	0.405215944340087	0.688294478942983	0.845956039875332	-6.49783446449751
ACYP1	0.0536149017350649	4.78137934852613	0.233512739815107	0.817004795805537	0.91731682248168	-6.55328035990339
VCL	0.0536203973043552	6.5138853878236	0.252171117796395	0.802688575996804	0.909097862351077	-6.54869083800109
FAHD2A /// FAHD2B /// FAHD2CP	0.0536587224863985	1.83849665005268	0.143221103480442	0.887106706518101	0.951424976621329	-6.57052088150718
HDDC2	0.0536736641983122	6.29816046708849	0.233691247811941	0.816867516450935	0.91731682248168	-6.55323811517595
SSTR4	0.0536820394604178	0.680453473360194	0.130715807083439	0.896903247430568	0.956566652136533	-6.57225827534276
SPTLC3	0.0537162074583062	4.5716333839817	0.158650602680467	0.875044509156247	0.946287826057432	-6.56815895537527
MPHOSPH10	0.053744067762719	7.06693805505521	0.501138454349444	0.620058861369162	0.804001566756861	-6.45403184086951
TREML5P	0.0537840957808836	0.794921356580244	0.222391713572155	0.825568762151177	0.921783873049878	-6.55584878121852
ZNF100	0.0537847806299219	2.79799618247033	0.0956998593615979	0.924417613284066	0.967786978743044	-6.57628000355876
LINC01226	0.0538199113735178	4.05923142734667	0.16546402775815	0.869727562708108	0.943145720480756	-6.5670392498492
NBEAP1	0.0538506457835914	1.23416900479518	0.15268457788383	0.879705064950925	0.948156132693875	-6.56910081019337
CABP4	0.0538719071558842	3.76082541082862	0.303438097267178	0.763723654663464	0.889026496297187	-6.53427429468772
CALML5	0.0539032751054191	1.81676970187788	0.107110660630913	0.915439217296719	0.963951587701346	-6.57510594484985
C12orf57	0.0539035945109827	8.89538758490914	0.24090879372656	0.811321952055481	0.914822969094631	-6.55150311753793
SLC6A17	0.0539900457327822	3.59662214178158	0.165627507612803	0.869600064112795	0.943069169803742	-6.56701180664817
ZNF627	0.0539940857199444	5.44658937398412	0.294024999269807	0.770834308118498	0.892620891484766	-6.5371195653557
ASXL2	0.0540759819416357	6.48974897543039	0.35647823924051	0.724064646785453	0.866966329972185	-6.51657872908672
FABP6	0.0542185031098086	2.18066033920748	0.168268641917786	0.867540729699496	0.942305336861212	-6.56656469374322
RNF139	0.0543068531514939	7.59030009355639	0.235061968381898	0.815813578189833	0.916679503106482	-6.5529126564241
ZNF592	0.0544141014181543	5.72647997567457	0.395652985951251	0.695258567128131	0.849751527756085	-6.50169949195947
C8orf60	0.054493078138881	4.61221907800939	0.199356655430152	0.843375848565002	0.930487946561562	-6.56077147671438
EP300	0.0545577250991709	5.64912811563671	0.298789447564571	0.767232666827012	0.89064272858059	-6.53569056405535
LINC00700	0.0546853691281011	2.3815356540874	0.108325417958194	0.914484053007383	0.963736218600844	-6.57497318354868
MGAT5	0.0546973475631152	5.24823561539288	0.180215544772719	0.858237563450531	0.937825101856369	-6.56445404850715
HIST1H2AB	0.0549471786115117	3.96158353143638	0.240363213531215	0.811740801789501	0.915071212194302	-6.55163610376401
RP11-112J3.16	0.0550468890821354	2.19882157352992	0.0957017731529175	0.92441610656564	0.967786978743044	-6.57627981771796
DAG1	0.0550691450722693	7.75150964704558	0.39235455426106	0.697666931243072	0.851360704723308	-6.50301143393006
LOC148709	0.0550920075521875	2.82126990482613	0.108086563211835	0.914671854393382	0.963752295837927	-6.57499940623088
ROR2	0.0551481240855543	1.74637600541623	0.0755819367441008	0.940271028288039	0.974408467806427	-6.57802832584234
LOC100507564	0.0551620363343841	3.20799120921679	0.117872750663878	0.906981619724627	0.961126726556577	-6.57387767390829
GALNT10	0.0552069728011837	4.63814168005876	0.203431228723606	0.84021959766583	0.929175513971707	-6.55993975063338
HEXA	0.0552913177891936	6.33846354145404	0.400075272354205	0.692034690746032	0.847601088641663	-6.4999234961007
LOC100506446	0.0553396866970566	2.22461304521908	0.133741863114307	0.894531082581973	0.955032730927281	-6.57185238670477
CCKAR	0.0553802502907486	2.62162864873553	0.11881595791079	0.906240895929608	0.960812546803459	-6.57376443086045
RNF40	0.055383108974234	4.77655741252566	0.345689540932167	0.732072782284315	0.871699666132557	-6.5204067318716
LOC100287704	0.0556056705358907	1.27909373646007	0.150142003315683	0.881692624366166	0.948722872535559	-6.56949125391522
SMYD1	0.0556568077600956	3.67406077808369	0.2238734298579	0.82442644997004	0.921208138310388	-6.55551378555675
STARD3NL	0.055665459875887	7.36119914426127	0.275812838233898	0.784648960057438	0.900592599089935	-6.54237144168105
TM9SF1	0.0556844372388241	5.89727165510994	0.271301747219094	0.78808206359942	0.902272154064732	-6.54362072058537
CCR9	0.0559209061883847	2.74638690366077	0.0997288794361665	0.921246226650923	0.966618096485979	-6.57588053490511
LAMA1	0.0559433231203568	2.36873584952852	0.119640273374096	0.905593611029098	0.960694679148635	-6.57366472382585
LOC152225	0.0560496007167433	2.95332004804176	0.126762381155358	0.900003848193917	0.957875492534546	-6.57277457481792
GGT1 /// GGT2 /// GGTLC1 /// GGTLC2	0.0560934060947398	6.90582427146854	0.159516906863711	0.874368142222693	0.945915031740847	-6.56801919608646
MGAT4C	0.0560948721273413	2.31314401223658	0.160501503207591	0.873599536007767	0.945387921547008	-6.56785943054396
CAPZB	0.0561002476492494	7.88290566923252	0.451912896960199	0.654695821641195	0.825476880293819	-6.47765211607751
STK4	0.0561049988048117	5.79030903694056	0.413549149022112	0.682248512359297	0.842202540843471	-6.49439207265562
NLGN2	0.0561168326718695	4.58498478114935	0.267700058668403	0.790826196789776	0.902998958982108	-6.54460343986294
SLC35F5	0.0562412347086054	6.48104049758022	0.325346746563363	0.74725583812161	0.87973500823846	-6.52730722785384
A2ML1	0.056247192544757	2.51434572764106	0.161210353273145	0.873046263502528	0.945137076202682	-6.56774380141749
CAMK2N1	0.0562554898609156	7.44455905038903	0.19372618661654	0.84774167892219	0.932769661688337	-6.56189318471101
ELK4	0.0562575543148363	5.65244246266999	0.293642369481895	0.771123780545819	0.892824225580273	-6.53723333719749
LOC100505534	0.0563021381150084	0.422406114128074	0.160756107803086	0.873400804220346	0.945259843330689	-6.56781795743686
CYB561D2	0.0564668320483017	5.56151190841265	0.331226984180102	0.742856129940112	0.877456863829408	-6.52535524266488
GLYR1 /// SEPT6	0.0564755436093076	6.89740911567792	0.262387626065854	0.79487872539334	0.90465245433327	-6.54602908184615
NUTM2B	0.0566967366615372	1.82030322176239	0.171454356083572	0.865058037248435	0.941223164957379	-6.56601599737739
ATXN1	0.0567051848377416	6.12160311519065	0.393089940876952	0.697129706737559	0.851058377580576	-6.50271987702513
C21orf59	0.0567265385723399	5.93353140617829	0.377339128877642	0.708670731728178	0.858168220032308	-6.50884642020493
MYF5	0.0567668637776582	1.88939025788868	0.111199806307032	0.912224440229846	0.962648906775214	-6.57465308286702
LOC102724561	0.0569977317098838	5.38636946758074	0.281608225432843	0.78024493374314	0.897467563533798	-6.54073642582444
RP11-1072C15.4	0.0570143684957152	1.50429143634551	0.0942895292168828	0.925528036440521	0.968028895168459	-6.57641594536391
TEX12	0.0571244973881391	0.603877919512057	0.107966117345282	0.914766557786936	0.963752295837927	-6.57501260745144
KIF16B	0.05712453069704	5.41353595673522	0.289747431384427	0.774072335472963	0.89426615090308	-6.53838308565189
SLC18A3	0.0571438721620545	2.09138783300436	0.204974540468102	0.839024818251723	0.928302931850622	-6.55962033953572
SPATA41	0.0571586286156234	2.96099487726457	0.100081349562941	0.920968846645859	0.966402766094387	-6.57584480529052
SPAG16	0.057209823708285	4.24221318316363	0.238969662237034	0.812810908236977	0.91549241268718	-6.55197442147046
CELSR1	0.0572313114094194	3.61556854476233	0.248330726019094	0.805629723896996	0.910772089054191	-6.54966418279122
SFT2D3 /// WDR33	0.0572678713460366	5.55094475263715	0.289368880948233	0.774359090379135	0.894456625366725	-6.53849401640363
SP1	0.057292117934435	6.49056978889248	0.508435094041122	0.614996809684946	0.801165678437633	-6.45032650329856
CHMP2A	0.0573240454062738	8.67532237697056	0.347458622138768	0.730757509639598	0.871059046614242	-6.51978702771301
TPP2	0.0573538677930054	6.04078439104887	0.310279426813513	0.758568804847663	0.885872471519785	-6.53215049180468
FOXN3	0.0573755524571302	6.70771421710255	0.35974951173213	0.721642694103751	0.865575226651626	-6.51539499332022
VKORC1L1	0.0574343130803765	5.80856537713802	0.369386982465331	0.714524536902332	0.861507011161729	-6.51184532641019
STX7	0.0574611040522539	5.7094325949432	0.415003954652889	0.681195194525752	0.841779020597923	-6.49378400301527
C14orf23	0.0575516350266212	2.15488187924659	0.115290285063432	0.909010127109196	0.961623791113521	-6.57418311497277
BRS3	0.0576067443265411	2.33007840516281	0.157277617161607	0.87611666413273	0.946867418870322	-6.56837890044414
LOC100131564	0.0576233838993856	6.82842246847439	0.389197182035113	0.699975306971165	0.852450941001536	-6.5042570917321
RP5-1092A3.4	0.05763244560851	4.39334055165262	0.194242763736183	0.847340921062889	0.932546837461942	-6.56179160694609
GATA3-AS1	0.0576688025482581	1.28484424130607	0.235535678243081	0.815449427129101	0.916445457094632	-6.55279973968021
DFFA	0.0580689833791928	6.21125362628798	0.35616500308523	0.724296710567471	0.867076837814777	-6.51669151385847
CTNNBL1	0.0580727620383605	6.73238409374924	0.312756322156875	0.756705264651244	0.884947824802787	-6.53136997527662
PALLD	0.0581112312441201	6.93462328106378	0.213173088604381	0.832684393921986	0.925527804091258	-6.55788317831641
TCEANC	0.0581386015711081	3.57734631704504	0.355489419432891	0.724797313462711	0.86723471601175	-6.51693443205309
WDR48	0.0581626083555351	6.07929292186385	0.429662550533876	0.670618776745055	0.835210676676923	-6.48753943293939
ATG4B	0.0581837918898396	6.16306284490661	0.473106847960153	0.639680912241767	0.816613930521405	-6.46777687325698
AMPD2	0.058224530388479	6.55210565135103	0.37464808365587	0.710649682981815	0.859312145582864	-6.50986834488468
ST3GAL2	0.0582632017617284	4.45269814344547	0.360918538503563	0.72077789184978	0.864986593363618	-6.5149693729366
YBEY	0.0582888846663847	6.07787213183235	0.312820913342641	0.756656688080696	0.884947824802787	-6.53134953891279
ATP5SL	0.0582953039723266	5.86549633319246	0.381916933994151	0.705309044585903	0.855962932923496	-6.50709136319897
GPRC5D	0.0583147582503121	3.3218574506059	0.131796496435327	0.896055968400813	0.956076203408313	-6.57211438612961
C12orf5	0.0583628974874442	5.83140689241779	0.230860418481069	0.81904522435929	0.918336448344878	-6.55390425498611
C6orf15	0.0583737667451527	3.57247771620578	0.127216722366646	0.899647433904787	0.957681726142797	-6.57271604534192
LCTL	0.058382100115471	1.14923393402147	0.100274783707368	0.920816625947001	0.966402766094387	-6.57582514349186
BC043356	0.0584447044793568	2.10737988719234	0.128899685203109	0.898327396430621	0.957186513248701	-6.57249741910629
SYCP3	0.0584691008097051	3.45882709752463	0.196037714570171	0.84594873112952	0.93180681105726	-6.56143655734143
SRA1	0.0585482422123436	6.54125599709465	0.340059853285426	0.736263828656754	0.874238956482575	-6.52235791922544
BC038755 /// PRKRIRP5 /// PRKRIRP5	0.0586323004694069	0.744628377970415	0.103084363136721	0.918606008051109	0.965657160514976	-6.57553528379343
TRAF3IP2-AS1	0.0587213175693968	2.98473194209808	0.363206286699203	0.719086589345408	0.863979269597914	-6.51413248875648
LOC728353	0.0587853431058094	3.29372224514333	0.170968587882664	0.865436516476376	0.94139841144907	-6.56610032799534
ZNF598	0.0588294557447764	4.75858372884134	0.259150892009291	0.79735069817309	0.905943808160274	-6.54688374904528
THEG	0.0588371045189078	1.5087962998559	0.173356994346964	0.863575938823562	0.94051933320376	-6.5656833953804
ABCA11P	0.058850136225991	5.52294206276698	0.267179369035811	0.791223137991508	0.903146790332558	-6.54474442873266
LOC255177	0.0591067486629557	-0.147533302779546	0.240363433345839	0.811740633023236	0.915071212194302	-6.55163605024424
PMS2 /// PMS2CL	0.0591887975338121	5.69036664917155	0.301659904909508	0.765065316557552	0.889794824130781	-6.53481860901614
AC005785.2	0.0592040193092207	3.91866825595847	0.171642338758761	0.86491158201871	0.941223164957379	-6.56598329901943
CBX3P2	0.0592186278347693	1.38102140006892	0.107227714405128	0.915347172237403	0.963931276196432	-6.57509321712734
PMM2	0.059223023358431	5.78156823104989	0.263407118815854	0.794100561243464	0.904412899804101	-6.54575769607443
RP11-665C16.8	0.0592332575331483	-0.283808713513453	0.143008615435737	0.887273020849601	0.951477655969125	-6.57055172597546
TWISTNB	0.0593424649626622	4.76165198950483	0.356389107318442	0.7241306782442	0.866966329972185	-6.5166108322028
GALNT12	0.0593699965368955	3.84236612007087	0.147936104547602	0.883417636481288	0.949503395788507	-6.56982469360959
LINC01352	0.0594142443899854	2.46970288398558	0.18297288897374	0.856093281820798	0.936482674686069	-6.56394640312273
CTNNBIP1	0.0594260811726688	4.84143377758476	0.160221452612774	0.873818139380781	0.945540482367257	-6.56790497282337
PIP5KL1	0.0594453526904353	2.20244207020917	0.178535993281781	0.859544227489838	0.938686349792598	-6.56475949614777
MRPL38	0.0594748041512565	6.38205179335626	0.379687906903285	0.706945167675566	0.856814920319969	-6.50794855339197
PTPN2	0.05948421397781	5.70348038251882	0.368013333363235	0.715537524869506	0.862021747197744	-6.51235694829902
GPA33	0.0595032665884889	1.53705156603145	0.141054920250592	0.888802421394443	0.952288308636903	-6.57083317843989
CLDN9	0.0595855344276375	4.21357828244738	0.159651531896674	0.874263042396629	0.945888346159838	-6.56799740906938
AFG3L2	0.0596367163337561	7.63679077442744	0.337343588909001	0.738288930968583	0.87527373639705	-6.52328798148631
TRIT1	0.0596403211787431	6.33548254930042	0.46309161664501	0.646757386778979	0.820260649072073	-6.47249898476196
AREG	0.0596924497332605	2.57354620723384	0.142895946510684	0.887361208904945	0.951477655969125	-6.57056806228709
PARP4	0.0597172544256459	8.1201073307485	0.347781564556035	0.730517498877522	0.871021574247152	-6.519673563346
AHSA2	0.0597973265809131	6.32550883347363	0.358742409023072	0.722388011443639	0.865895957511465	-6.51576056306794
TMEM194B	0.0598691602017589	4.01030127069412	0.166552197896967	0.868878961712009	0.942795404108989	-6.56685607062477
